Gene.Symbol	moduleColor	GS.diagnosis	p.GS.diagnosis
9789	9789	tan	-0.644803017701399	0.000282568714231698
60559	60559	salmon	0.634719997397101	0.000376301820765579
25803	25803	turquoise	0.275531496276073	0.164208542225701
245711	245711	tan	-0.643415795497731	0.000294105275835343
387778	387778	green	0.380128519785769	0.050480152576891
285955	285955	turquoise	0.52793970571584	0.00464954203518884
25876	25876	tan	-0.0266118691924293	0.895174801709745
79925	79925	tan	-0.63354750606131	0.000388795917682185
374768	374768	yellow	0.60051231902228	0.000926899600548642
23013	23013	black	0.096468904140925	0.632175643302763
246777	246777	blue	-0.255621326386071	0.198128154937027
80208	80208	purple	-0.114737232800045	0.568766838573334
23111	23111	green	0.563051146630783	0.0022300754494576
51324	51324	blue	-0.838443502881828	4.76728959997283e-08
6687	6687	blue	-0.634341296802644	0.000380298248352732
10638	10638	greenyellow	-0.0443538550592587	0.826126857373829
8877	8877	turquoise	0.389062687679633	0.0448788859479932
56848	56848	black	0.61510555979221	0.000639009967053436
6688	6688	brown	-0.402556176351569	0.0373634547743475
121599	121599	green	0.135496375496679	0.50039854614144
10927	10927	blue	-0.803312921968727	4.55375795722724e-07
54466	54466	turquoise	0.504140051323502	0.00733330413033639
474343	474343	pink	0.0107332833694501	0.957625058717631
139886	139886	green	0.486756072438831	0.0100308973817231
6690	6690	grey	0.00118802065164105	0.995307655197755
11005	11005	turquoise	0.382772770942629	0.0487680031395792
404203	404203	turquoise	0.563324728416726	0.00221664245724933
84651	84651	yellow	0.547281570971791	0.00313235967473305
643394	643394	blue	-0.393950554853564	0.0420295502979793
57119	57119	yellow	0.549578928283132	0.00298413801189514
6692	6692	turquoise	0.300723661307308	0.127459580129289
10653	10653	brown	-0.106525087531195	0.596918184058868
10816	10816	turquoise	0.4989904406911	0.00805972119223373
56907	56907	red	0.749355188867087	6.86017080771031e-06
84501	84501	turquoise	0.536069361716662	0.00394939451683347
6693	6693	turquoise	0.542732704430715	0.0034444794379763
83985	83985	brown	-0.479468774513357	0.0113856100615765
124976	124976	cyan	0.425049734102408	0.0270963604879811
201305	201305	turquoise	0.562077423902112	0.00227845458891479
23626	23626	yellow	0.53178755697393	0.00430604044189494
90853	90853	yellow	0.117325643000097	0.560018980677466
6695	6695	turquoise	0.332471137218298	0.0901868387400328
9806	9806	red	0.49392127691332	0.00883285498452178
10418	10418	turquoise	0.38023101023187	0.0504129218441034
10417	10417	blue	-0.321945562306635	0.10149309958365
8405	8405	pink	0.0535357738335155	0.790850036140998
6696	6696	grey	0.0672453375291517	0.738937587004363
6694	6694	brown	-0.7837817166243	1.32663862116009e-06
84888	84888	brown	-0.457046635423579	0.016542003038091
56928	56928	brown	-0.387201718695622	0.0460030480350562
121665	121665	blue	-0.22897450201116	0.250625766855042
6697	6697	blue	-0.272329092135772	0.1693664486273
161742	161742	green	0.500451113021855	0.00784779178174684
200734	200734	purple	-0.263462424626299	0.184239501053445
399473	399473	turquoise	0.362223298358425	0.0633498759493719
503542	503542	turquoise	0.446530270201467	0.0195514031591968
6698	6698	blue	-0.595275305321066	0.00105470861160865
6699	6699	tan	-0.743652969392173	8.78328817793025e-06
6700	6700	grey	0.0397220339150748	0.844052618875752
6701	6701	yellow	0.237218052428653	0.233499061488771
6704	6704	turquoise	0.33965223172296	0.0830373795887026
6707	6707	turquoise	0.493819058081779	0.0088490622340308
163778	163778	pink	-0.16861046070408	0.40050927829593
10252	10252	blue	-0.64236308235886	0.000303133784747255
10253	10253	magenta	0.444361183030902	0.0202247406018498
10251	10251	turquoise	0.494463569965418	0.00874728732602417
81848	81848	blue	-0.491283149230085	0.00925919045925349
84926	84926	green	0.582568285504111	0.00143008377928646
283377	283377	royalblue	0.134049801499136	0.505026163349076
84767	84767	yellow	0.434282360524936	0.0236070396133144
80176	80176	darkgreen	-0.0953320883253554	0.636213143188456
90864	90864	black	0.545318981105654	0.00326392243121942
6708	6708	turquoise	0.454488810577851	0.0172362803090809
6709	6709	salmon	0.717921176098335	2.48690075721758e-05
6710	6710	turquoise	0.654929494553718	0.000209717429974809
6711	6711	brown	-0.372413154857811	0.055746934695887
6712	6712	royalblue	-0.127921695857978	0.524862012922535
57731	57731	turquoise	0.278622964868386	0.159335607618738
51332	51332	yellow	0.430147989911482	0.0251213668505199
10558	10558	brown	-0.355108399494797	0.0691182522559459
9517	9517	blue	-0.505437810287863	0.00715919307763716
55304	55304	blue	-0.439764418892545	0.021714494300583
144108	144108	blue	-0.852455225391459	1.66143706625981e-08
6713	6713	turquoise	0.373275444688226	0.0551378411805108
8878	8878	red	0.39721242647899	0.0402093493296865
23350	23350	blue	-0.825756442778959	1.14036551646374e-07
10011	10011	green	0.0799534850793516	0.691789597531712
55133	55133	greenyellow	0.0468319651974733	0.81657047038753
6714	6714	darkgreen	-0.159818522995919	0.425866939203491
10847	10847	blue	-0.601624962371202	0.000901549685891232
136853	136853	blue	-0.748261147963941	7.19686023975514e-06
6715	6715	lightcyan	-0.397419325007913	0.0400960452080692
6716	6716	brown	-0.426579222530458	0.0264910972748428
253017	253017	turquoise	0.714990827980819	2.78002640224434e-05
6720	6720	blue	-0.677206297911569	0.000104576283038663
6721	6721	blue	-0.736074012886303	1.20809389612375e-05
6722	6722	turquoise	0.105312134399575	0.601126073999761
153443	153443	lightgreen	-0.104340107979834	0.604507200264845
57522	57522	purple	-0.0996714427002036	0.620857063894034
23380	23380	blue	-0.468688114031555	0.0136665245876059
5552	5552	blue	-0.831216419783518	7.90401673683476e-08
6717	6717	blue	-0.272316952847768	0.169386214943032
6723	6723	green	0.451921372647822	0.0179570961208799
6725	6725	turquoise	0.635090214391173	0.000372430524165577
6727	6727	brown	-0.678939349230716	9.88224685587508e-05
390284	390284	blue	-0.854490059149914	1.41292098308449e-08
6728	6728	salmon	0.549912970964156	0.00296309395987854
6729	6729	royalblue	-0.29906454186543	0.12967661204313
6730	6730	brown	-0.0518611039791021	0.797256332778349
6731	6731	royalblue	0.110890960757127	0.581877726780018
6726	6726	purple	-0.0943038996123443	0.63987360512768
6732	6732	green	0.447497468471542	0.0192571402124463
6733	6733	blue	-0.53007326639718	0.00445631360000926
26576	26576	turquoise	0.561714930264987	0.00229669376492348
6734	6734	greenyellow	-0.110230868137657	0.584141051457835
58477	58477	midnightblue	0.403100878743651	0.0370826400393688
8406	8406	cyan	0.20767359573994	0.298605349659982
27286	27286	cyan	0.291665632521186	0.139906222390968
63826	63826	turquoise	0.419870438222433	0.0292296091010441
402055	402055	midnightblue	0.455726330962926	0.0168974425528439
10250	10250	green	0.766828721467488	3.08415207563008e-06
23524	23524	black	0.518189323708581	0.00562568267044706
84530	84530	turquoise	0.677331016980225	0.00010415253786686
140809	140809	pink	0.0235150879231477	0.907318095936485
6736	6736	turquoise	0.384083319311744	0.0479365506036356
6760	6760	magenta	0.324755699564945	0.0983760396398375
26039	26039	brown	-0.642871752517276	0.000298741304298155
51188	51188	black	0.773782169871636	2.20102890163693e-06
6741	6741	brown	-0.434412155672442	0.0235607295777098
6742	6742	purple	-0.120004013262922	0.551032094165617
23635	23635	grey60	0.324696690376564	0.0984407475289738
23648	23648	blue	-0.801732299833405	4.98685231408457e-07
170463	170463	blue	-0.535812530885134	0.00397005379098156
6744	6744	blue	-0.294754290920747	0.135567356816087
54434	54434	turquoise	0.315280875460191	0.109180053033763
85464	85464	blue	-0.519918968786803	0.00544086847753547
54961	54961	salmon	0.391402110261944	0.0434966584289612
8636	8636	brown	-0.14881213195568	0.458813996104905
8082	8082	red	0.64490857514338	0.000281707360202492
23145	23145	black	0.19610313109165	0.326924629930072
6745	6745	blue	-0.766979508989158	3.06204498386064e-06
6746	6746	blue	-0.877493482799316	1.87247721427286e-09
6748	6748	purple	0.0583620905946948	0.772462791617484
6749	6749	blue	-0.822825278330112	1.38125103787003e-07
10534	10534	blue	-0.289406477819733	0.143142694328307
6750	6750	turquoise	0.654509001893841	0.000212375953461018
6752	6752	grey60	0.826819837363242	1.06284545197023e-07
6753	6753	tan	-0.0698876735519942	0.72905164891688
6755	6755	turquoise	0.238401800419959	0.231105326533842
29101	29101	green	0.745179419389084	8.22621141692066e-06
6756	6756	turquoise	0.770319843229766	2.60739402750262e-06
6757	6757	yellow	0.687232700609275	7.49839940115879e-05
10214	10214	blue	-0.787721584989988	1.0788402952095e-06
548313	548313	yellow	0.609990717332983	0.00072947961946267
6767	6767	green	0.623584126077941	0.000510483273467892
6768	6768	lightcyan	-0.688090158357315	7.28373145091347e-05
400410	400410	turquoise	0.502781578033581	0.00751936307629813
6482	6482	blue	-0.806048915566452	3.88358941873697e-07
6483	6483	tan	-0.31475077104841	0.109809504605696
6487	6487	black	0.142119297334493	0.479484507354129
6484	6484	cyan	0.449823454715538	0.0185643151460248
8869	8869	blue	-0.825946835952992	1.126120996496e-07
10402	10402	black	0.602141267573324	0.000889992475468314
6764	6764	turquoise	-0.0263148277888713	0.896338623249689
6480	6480	blue	-0.836479730484538	5.48248128940739e-08
84620	84620	blue	-0.619388900135748	0.000570934963499122
55808	55808	turquoise	0.518372571088588	0.00560585440221917
10610	10610	blue	-0.569597364480421	0.00192715330154679
256435	256435	brown	-0.157177659990613	0.433651653977057
27090	27090	yellow	0.236211438080173	0.235547534454555
81849	81849	yellow	0.341321125678941	0.0814393339565251
30815	30815	darkgrey	-0.107123232088828	0.594847786770271
7982	7982	brown	-0.657836488994949	0.000192125568705625
54879	54879	salmon	0.465342534022594	0.0144468691858253
93653	93653	blue	-0.675318256614439	0.000111179888608394
93655	93655	turquoise	0.52829086064754	0.00461725888446798
338069	338069	turquoise	-0.065310604055193	0.746201999317874
6489	6489	turquoise	0.575545506881422	0.00168331484125638
8128	8128	turquoise	0.575190234265036	0.00169709237097038
51046	51046	tan	-0.050553916648128	0.80226580423861
7903	7903	blue	-0.562593203888561	0.00225271714808104
29906	29906	turquoise	0.622926953980102	0.000519566483509833
338596	338596	yellow	0.0158873711000014	0.937309715742663
23166	23166	blue	-0.448912904555867	0.0188330563958532
55576	55576	black	0.259838476712041	0.190571861345756
342667	342667	blue	-0.332203278908017	0.0904622259457463
10274	10274	greenyellow	0.0484840803498928	0.810213489301304
10735	10735	blue	-0.897981201412594	2.13169936653273e-10
10734	10734	blue	-0.733610634599082	1.33692409540343e-05
54441	54441	turquoise	0.368148394995897	0.0588371113191709
442578	442578	green	0.805588082090472	3.98982360423859e-07
8027	8027	pink	-0.0256158385115045	0.899078116572947
10254	10254	blue	-0.782849288608195	1.39230728473168e-06
10617	10617	black	0.0665753843469992	0.741450644983089
57559	57559	green	0.482084177238396	0.010882884470699
55620	55620	brown	-0.418720676092714	0.0297210830561249
6770	6770	turquoise	0.827915553708741	9.87987293848178e-08
10809	10809	blue	-0.843784719194508	3.22865421737027e-08
90627	90627	brown	-0.401652846607979	0.037832895700598
10948	10948	darkred	-0.268628563755689	0.175467397477898
83930	83930	magenta	0.114545063056603	0.569418735503585
134429	134429	blue	-0.799244944842717	5.74400752916889e-07
80765	80765	brown	-0.376363185293156	0.0529993431684417
56910	56910	blue	-0.776740576888343	1.89992516252065e-06
9754	9754	lightyellow	0.463081700014004	0.0149947852741949
6772	6772	darkgrey	0.125651643786479	0.532303612963065
6773	6773	red	0.761434190541861	3.97573394872807e-06
6774	6774	blue	-0.714656891067439	2.81530901967469e-05
6775	6775	greenyellow	-0.260370712775368	0.189632554938639
6776	6776	blue	0.0201680905467703	0.920465374513849
6777	6777	brown	-0.446231590743832	0.0196430150197038
6778	6778	red	0.839266817880179	4.49346909238579e-08
6779	6779	blue	-0.350059037752114	0.0734516459925451
6780	6780	lightgreen	-0.0249568093912842	0.901662031914112
27067	27067	blue	-0.440625507949594	0.0214288102971993
8987	8987	cyan	0.601717830442927	0.000899461321534057
6781	6781	blue	-0.111062621756426	0.581289766640754
8614	8614	blue	0.00615799408435656	0.975681072573384
261729	261729	blue	-0.306742974420348	0.119648260639358
55240	55240	pink	-0.163933679545008	0.413890326976188
79689	79689	pink	-0.273861314963784	0.166884557504239
474171	474171	blue	-0.518935422084126	0.00554532040995602
246744	246744	yellow	0.716343598244439	2.64109029882038e-05
6491	6491	purple	-0.0801184442315768	0.691184467154984
6786	6786	blue	-0.86941930654726	3.97339134534858e-09
57620	57620	blue	-0.300932110664974	0.127183004357433
10963	10963	lightcyan	-0.243552045584126	0.220881475369546
6793	6793	yellow	0.181983911351945	0.363619540072811
6794	6794	blue	-0.409701112281666	0.0338120744210593
114790	114790	turquoise	0.575378960554767	0.00168976147894803
8576	8576	turquoise	0.067187437140024	0.739154673984752
9263	9263	blue	-0.440101536699438	0.021602280461367
9262	9262	blue	-0.286959994720542	0.146707946706951
8859	8859	grey60	0.817239547490491	1.97139782792063e-07
8428	8428	greenyellow	-0.28086535309629	0.155865881252627
10494	10494	green	0.82409438407189	1.27181430977262e-07
6788	6788	black	0.697350865750552	5.2892109188832e-05
56164	56164	turquoise	0.285121360258245	0.149429012311243
55351	55351	magenta	0.309913359899123	0.115678366636764
282974	282974	tan	-0.157774820087539	0.431884628668735
65975	65975	yellow	0.255360765276695	0.19860167529298
140901	140901	blue	-0.473380559570749	0.0126311330475526
27148	27148	black	0.242537672605809	0.222870641045938
11329	11329	blue	-0.825304490602946	1.17483401454531e-07
23012	23012	brown	-0.338077867775769	0.0845666525649572
27347	27347	grey	0.21024792405014	0.292520501243456
6789	6789	midnightblue	0.250221225533246	0.208100850074869
83931	83931	salmon	0.632141049049693	0.000404261131767435
3925	3925	turquoise	0.592156971520471	0.00113785096532227
11075	11075	yellow	0.29279331670872	0.138310616424325
50861	50861	green	0.336034059931644	0.0865836988857802
81551	81551	turquoise	0.35329195207482	0.0706538353905818
2040	2040	lightyellow	0.328801258701394	0.0940153311576166
9399	9399	green	0.493221080223699	0.00894437421805357
30968	30968	green	0.283453022427282	0.151929151344061
11037	11037	yellow	0.73972864410371	1.03735197287481e-05
85439	85439	blue	-0.803735454351796	4.44388436662781e-07
56977	56977	black	0.55384458592564	0.00272479173612509
201254	201254	red	0.773570107571886	2.22417548171331e-06
92335	92335	pink	-0.168839322312767	0.399860796902029
55437	55437	royalblue	0.1993896594993	0.318719502919366
11171	11171	purple	-0.533818578106922	0.00413359837124223
55342	55342	greenyellow	0.078125397137198	0.698507987060324
161497	161497	grey60	0.74617153265335	7.88130758791471e-06
6801	6801	blue	-0.784639785273023	1.2686837823473e-06
29966	29966	blue	-0.444393638217677	0.0202145277017929
29888	29888	greenyellow	-0.168811149740715	0.39994059213628
412	412	red	0.64268433222983	0.000300353178440192
84959	84959	red	0.687625260330644	7.39943485715388e-05
3703	3703	lightcyan	-0.290083860480652	0.14216666972323
201595	201595	brown	-0.452030040914783	0.0179260932869208
10273	10273	blue	-0.775787192193597	1.99264378511874e-06
8677	8677	blue	-0.72595317613712	1.81938852469308e-05
23673	23673	midnightblue	0.228199228675449	0.252277696261246
8675	8675	grey60	0.838698634874421	4.68086283275521e-08
55014	55014	blue	-0.832897866367278	7.0418632882206e-08
53407	53407	blue	-0.41143615390155	0.0329919137565169
415117	415117	purple	0.104775950055756	0.602990163237254
6804	6804	turquoise	0.230897740807015	0.246558442400509
112755	112755	turquoise	0.240158622814956	0.22758299573025
2054	2054	magenta	0.249003844512929	0.210395391569057
6809	6809	yellow	0.389778165158327	0.0444525142510336
6810	6810	green	0.313964638532653	0.110747915250446
6811	6811	greenyellow	-0.180789246565392	0.366831199148217
10228	10228	salmon	0.154727780222682	0.440941872655193
8417	8417	brown	-0.661241817331496	0.000173180961010048
9482	9482	blue	-0.472682490774063	0.0127809046932799
6812	6812	brown	-0.122621398336968	0.542314704786275
6813	6813	purple	-0.153634167155047	0.444217333183591
6814	6814	brown	-0.515392314049014	0.00593577554297199
134957	134957	cyan	0.252204306200404	0.204399673855042
29091	29091	lightgreen	-0.0246878725917227	0.902716759358698
55359	55359	blue	-0.428311398516374	0.0258189024576297
6815	6815	lightcyan	-0.301149613126521	0.126894884095173
51657	51657	blue	-0.613833079406431	0.000660550309649068
10923	10923	green	0.462691929519991	0.0150909593050108
8803	8803	blue	-0.599201627954007	0.000957553760057963
8802	8802	brown	-0.600786081481399	0.000920605611467054
8801	8801	midnightblue	0.202427631119826	0.311248564417472
56670	56670	darkturquoise	-0.0583926097688634	0.77234688945443
10910	10910	magenta	-0.299866017842205	0.128602142603948
23213	23213	turquoise	0.395698463435103	0.0410462148627256
55959	55959	cyan	0.451246654546006	0.0181505791740779
6817	6817	blue	-0.592934857544639	0.00111659647883619
6799	6799	lightcyan	-0.117727938926781	0.558664889827476
6818	6818	blue	-0.848086270722071	2.33397865206993e-08
445329	445329	blue	-0.2739307348176	0.166772722145275
27284	27284	blue	-0.359131846371369	0.0658085727888562
442038	442038	turquoise	0.25391437537664	0.201244331255794
27233	27233	blue	-0.600109012342694	0.000936239962731827
6783	6783	brown	-0.278191773144118	0.160009040532364
6822	6822	royalblue	0.415553428586626	0.0311094940779015
6820	6820	turquoise	0.263190688603805	0.184709187325032
25830	25830	turquoise	0.250796570452361	0.207022377276603
285362	285362	green	0.280633160322412	0.156222642737417
25870	25870	blue	-0.459043594559328	0.0160161199726439
7341	7341	midnightblue	0.158837240813446	0.428750576515093
391257	391257	yellow	0.20498603495393	0.305041806063331
6613	6613	lightgreen	-0.153721512984469	0.443955247392825
6612	6612	green	0.294888596451198	0.135380926962441
387082	387082	cyan	0.0825871516572272	0.682150643663818
256979	256979	turquoise	0.583328988329551	0.00140474211581609
6821	6821	greenyellow	0.0118730060005869	0.953130068191842
11198	11198	midnightblue	0.103161771816668	0.608616659989825
8464	8464	blue	-0.719093892477771	2.37753129346465e-05
6827	6827	salmon	0.319203054619565	0.104605721254076
6829	6829	pink	0.197815489750796	0.32263363886718
6830	6830	blue	-0.701734961489037	4.52701682432434e-05
9913	9913	brown	-0.137039182609816	0.495486446746957
6832	6832	black	0.491165165211005	0.00927865256168177
6834	6834	greenyellow	0.0870082554194479	0.666079402875437
6835	6835	blue	-0.908547986798172	5.76292348120532e-11
6836	6836	blue	-0.57348611683531	0.0017645383426751
6838	6838	blue	-0.679779967556624	9.61337953331496e-05
64420	64420	grey60	0.714064567364319	2.87887358178998e-05
56241	56241	lightyellow	0.374651815301456	0.054176414663146
6839	6839	magenta	0.46953398303179	0.0134748591279077
79723	79723	tan	-0.5985937679087	0.000972066403224661
51111	51111	blue	-0.902783741012614	1.19830117892096e-10
84787	84787	blue	-0.835033522226746	6.06986341387672e-08
23512	23512	green	0.570354878507518	0.00189450227837177
9900	9900	turquoise	0.279682014272493	0.157690134820161
9899	9899	tan	-0.396913148587779	0.040373693838636
22987	22987	turquoise	0.783350371603518	1.35666254048373e-06
79987	79987	green	0.370444369847757	0.0571573278993585
6840	6840	grey	-0.0180759005479056	0.928694260692036
55530	55530	turquoise	0.57564218265969	0.00167958247351574
136306	136306	turquoise	-0.0572601063308665	0.776650952810171
23075	23075	green	0.502215119597776	0.00759811034656694
94056	94056	magenta	0.320315351834041	0.10333485535848
93426	93426	turquoise	0.261656523403728	0.187376539222278
100130958	100130958	blue	-0.744147043777733	8.59939124161759e-06
256126	256126	blue	-0.196463779566791	0.326018004440792
342898	342898	turquoise	-0.0558562868623299	0.781995082289849
6847	6847	yellow	0.229325212360877	0.249880817104925
50511	50511	tan	-0.1753397431726	0.381690538875128
85360	85360	brown	-0.114358835865756	0.570050792690105
25949	25949	magenta	0.00878641720063504	0.965306222745937
6850	6850	yellow	0.121414561755894	0.546326131538023
8189	8189	brown	-0.390307199843782	0.0441393155205027
6853	6853	turquoise	0.52895262190035	0.00455693746003679
6854	6854	turquoise	0.535111580022451	0.00402690650922857
8224	8224	turquoise	0.422990027408008	0.0279290866178958
81493	81493	grey60	0.881353417613212	1.28243176155549e-09
10492	10492	lightgreen	-0.072897050309042	0.717843842294077
23345	23345	blue	-0.572717023404029	0.00179572623173623
23224	23224	blue	-0.817092890670963	1.98957637809563e-07
8831	8831	blue	-0.657193647054781	0.000195899682537074
9145	9145	turquoise	0.589676360747288	0.00120798814705806
9144	9144	turquoise	0.376510474504268	0.0528989829125135
9143	9143	turquoise	0.581949144004045	0.00145100017464912
23546	23546	red	0.491687857952818	0.0091926909161403
8867	8867	lightcyan	-0.132684405828756	0.50941341656728
8871	8871	brown	-0.510964769578503	0.00645612125100862
55333	55333	lightyellow	0.544321882379868	0.00333255177653595
23336	23336	blue	-0.471986653438341	0.0129316613647325
11346	11346	blue	-0.678412524711738	0.000100541184889476
171024	171024	blue	-0.392334138805615	0.0429554668338071
79933	79933	turquoise	0.679422182814413	9.72701385118593e-05
132204	132204	turquoise	0.626543510798013	0.000471276268598912
6855	6855	turquoise	0.386012356128151	0.0467330845438254
6856	6856	blue	-0.871821820921816	3.19326865077098e-09
90196	90196	greenyellow	-0.133973781181096	0.505269937566678
6857	6857	yellow	0.19740327678734	0.323663436223562
23208	23208	cyan	0.593910441953382	0.00109042715989818
91683	91683	turquoise	0.0665046662468698	0.741716066874921
57586	57586	turquoise	0.646511293368896	0.000268909357173168
401135	401135	turquoise	0.547752731072129	0.00310145884373195
83849	83849	turquoise	0.430712994348968	0.0249098836417661
51760	51760	cyan	0.673146389988834	0.000119229659628127
84258	84258	blue	-0.572676732228295	0.00179737310724098
6860	6860	turquoise	0.668402077053094	0.000138627362415044
148281	148281	turquoise	0.624118605512667	0.000503198467746308
9066	9066	blue	-0.719979344396775	2.29781351673148e-05
90019	90019	darkturquoise	0.610201142736974	0.000725548861785588
143425	143425	black	0.312621160474576	0.112365365639376
54843	54843	brown	-0.329037411586651	0.0937653512768928
94120	94120	turquoise	0.559923771295215	0.00238866909534981
94121	94121	magenta	0.375213356266779	0.0537879557174296
94122	94122	blue	-0.638122019243423	0.000342017778281279
84447	84447	brown	-0.678172688554074	0.000101332344304643
6862	6862	turquoise	0.410163661902509	0.0335918438024905
9287	9287	turquoise	0.0251459495316302	0.900920351774152
9038	9038	turquoise	0.326086468799335	0.0969252027456008
6863	6863	yellow	-0.0216758125242325	0.914540189131134
6866	6866	turquoise	0.41313067528829	0.0322064017125326
255061	255061	turquoise	0.857270085123021	1.12785408315719e-08
6867	6867	red	0.371106633301593	0.0566798238342206
10579	10579	lightyellow	0.232011612442892	0.244222755819782
10460	10460	red	0.497443735094236	0.00828934972473004
51204	51204	black	0.572937069753772	0.00178675489911274
6865	6865	turquoise	0.688901273127754	7.08569470988672e-05
6870	6870	yellow	0.330643204729473	0.0920787811483725
4070	4070	green	0.480472633877108	0.0111904123531864
117143	117143	brown	-0.743483290636416	8.84725017488319e-06
6871	6871	blue	-0.781611332932272	1.48400966124767e-06
93624	93624	blue	-0.740264476148983	1.01422230111205e-05
10474	10474	brown	-0.520484282587902	0.00538158977382224
6872	6872	blue	-0.692323669677271	6.30162125074644e-05
6881	6881	lightyellow	0.78055681172333	1.56637071376841e-06
6882	6882	turquoise	0.698506537238191	5.07798087197352e-05
6883	6883	yellow	0.0219272000074482	0.91355268828534
6884	6884	brown	-0.500477011530709	0.00784407681525227
8148	8148	lightcyan	-0.39908986238703	0.039190484646951
9015	9015	blue	-0.503109223293771	0.00747412892069416
9014	9014	green	0.515536054655142	0.00591949492885345
9013	9013	turquoise	0.424033051431302	0.0275048500598159
79101	79101	lightgreen	0.00378164648108617	0.985064306364612
138474	138474	blue	-0.889307607550095	5.63209824761498e-10
6873	6873	darkturquoise	0.105285271536408	0.601219406831113
6874	6874	purple	-0.12222585410329	0.543627941743101
6877	6877	midnightblue	0.25807272002342	0.193711128328055
27097	27097	blue	-0.518124840249165	0.00563267419371252
6878	6878	darkgreen	-0.307541979363971	0.118638456759152
10629	10629	blue	-0.406448554170561	0.0353935935550036
6879	6879	greenyellow	0.215392583173522	0.280596173887363
129685	129685	turquoise	0.262607762421875	0.185719558423574
6880	6880	blue	-0.838362431928125	4.79505385898271e-08
117289	117289	turquoise	0.146506112127584	0.465882569334738
6876	6876	brown	0.12478419437208	0.535160428378667
8407	8407	blue	-0.837480038811531	5.10686583987888e-08
29114	29114	turquoise	0.641840763731475	0.000307702987204132
6887	6887	turquoise	0.438714118691346	0.0220671540023665
6888	6888	red	0.338465822671914	0.084187839358666
85461	85461	blue	-0.232930206130648	0.24230755502759
26115	26115	turquoise	0.337910710493621	0.0847302692356362
10010	10010	purple	-0.483690561790037	0.0105833833698685
57551	57551	lightcyan	-0.0706810375332601	0.726091540225002
9344	9344	blue	-0.744762806544307	8.37502672994927e-06
51347	51347	green	0.411456178389322	0.0329825422248939
6890	6890	red	0.63924072079073	0.000331358682087899
6891	6891	blue	-0.610307365448819	0.000723571628592306
6892	6892	blue	-0.862462104386323	7.30929706897246e-09
55080	55080	black	0.587051412400864	0.0012862523850203
202018	202018	green	0.633806377431478	0.000386006568282178
6894	6894	darkgreen	0.207456002128146	0.29912327571782
6895	6895	pink	-0.0734530341544132	0.715779338888135
23435	23435	tan	-0.702272610042821	4.44061141138603e-05
6897	6897	greenyellow	0.41677632650328	0.0305673590526961
80222	80222	brown	-0.462030151236802	0.0152554166570484
123283	123283	turquoise	0.641025016625416	0.000314959975938781
80835	80835	turquoise	0.451658476832936	0.0180322819866762
80834	80834	turquoise	0.4494956415611	0.0186607015205645
83756	83756	turquoise	0.3038963450505	0.123297272022306
50834	50834	turquoise	0.788732422969718	1.02239086862222e-06
50839	50839	blue	-0.731658722646726	1.44757303846797e-05
50833	50833	turquoise	0.568193992822431	0.00198892379045888
259294	259294	turquoise	0.334256951350036	0.0883669790390491
259290	259290	turquoise	0.279692966984773	0.157673180667274
259286	259286	yellow	0.561209599598615	0.00232232901723812
259287	259287	turquoise	0.390810532674163	0.04384295727757
259289	259289	blue	-0.824329099458141	1.2524562552357e-07
259292	259292	tan	-0.266489370326594	0.179063559451344
259295	259295	blue	-0.508583473863754	0.00675154564198321
54429	54429	yellow	0.0616773874885238	0.759900688522451
259296	259296	blue	-0.335798117432708	0.086818878185661
50836	50836	turquoise	0.597631053951246	0.000995441802484121
50835	50835	turquoise	0.41525148732192	0.0312445350644913
55617	55617	turquoise	0.328042758514706	0.0948216342618068
6898	6898	royalblue	-0.48339233475769	0.0106384603165793
83940	83940	green	0.563627637446958	0.0022018506258228
9797	9797	blue	-0.283324921645648	0.152122348466019
128387	128387	blue	-0.453746464033186	0.0174422058474775
8887	8887	blue	-0.726256214961493	1.79768335665297e-05
6901	6901	blue	-0.0884347727112608	0.660923985311928
23216	23216	turquoise	0.301509061517364	0.126419776733336
83874	83874	blue	-0.824203809344268	1.26275607959786e-07
26000	26000	blue	-0.722846939501935	2.05572867431825e-05
374403	374403	cyan	0.391839780032432	0.043241852216242
54662	54662	salmon	0.767314978574685	3.0133709745323e-06
57533	57533	turquoise	0.321316186390214	0.102201217408661
64786	64786	greenyellow	0.359838484022068	0.0652401680226511
125058	125058	magenta	0.251860380480184	0.205038325700415
79735	79735	blue	-0.490305784539112	0.00942144732440515
55296	55296	turquoise	0.290149293599209	0.142072643327809
55357	55357	royalblue	0.321422668949219	0.102081154177278
161514	161514	brown	-0.178858401701139	0.372056902624205
25771	25771	blue	-0.839159860219741	4.52821673858522e-08
55633	55633	grey60	0.65052632003084	0.000239064081862627
55773	55773	blue	-0.844575034090139	3.04401535712335e-08
57465	57465	blue	-0.537658788890863	0.00382356713050503
4943	4943	pink	-0.245002679851408	0.218057621093833
353149	353149	yellow	0.387462340853396	0.0458442869780184
26083	26083	turquoise	0.485936994354279	0.0101761032018662
23102	23102	darkgreen	-0.0238093153650505	0.906163435519193
414059	414059	turquoise	0.410329279479959	0.0335132698128745
654341	654341	turquoise	0.346437680691082	0.0766857188696971
727735	727735	turquoise	0.668099496001151	0.000139953933005887
9882	9882	brown	-0.407563530658372	0.0348449154835976
9779	9779	lightcyan	-0.53102685659172	0.00437218234737523
