logFC	AveExpr	t	P.Value	adj.P.Val	B	entrez_id	names	condition	id	up-sig	down-sig	not-changed	total	description	source	NES_score	setSize	NES_score_condition
3176	-0.0469117569860664	8.6252819740969	-0.196860192220847	0.845324960211974	0.884630372861781	-6.93246402444845	3176	3176	0										
8915	0.0768973591619808	7.11114617513833	0.196438424567478	0.845651958454442	0.884918435663969	-6.9325489707776	8915	8915	0										
83480	-0.0965992521608712	8.77670862973388	-0.196138462286977	0.845884537518657	0.885107665887112	-6.93260927427	83480	83480	0										
414899	0.062454565427406	6.43607046090855	0.195717513054431	0.84621094899495	0.885395050315551	-6.93269374562153	414899	414899	0										
153642	0.0783096892218778	6.63788274712003	0.19463559154349	0.847050017440974	0.886197557710567	-6.9329100230114	153642	153642	0										
388125	-0.0498536070037314	6.54040038285126	-0.194594925313887	0.847081559109487	0.886197557710567	-6.93291812892293	388125	388125	0										
10911	-0.0510273525050744	6.06075293411575	-0.19450002064805	0.847155170367383	0.886220365062326	-6.93293703949315	10911	10911	0										
9569	0.128491002449006	7.93539274323291	0.194392944005843	0.84723822430644	0.88625304713562	-6.93295836438808	9569	9569	0										
54108	0.10496455379594	6.34658583656406	0.193892899879351	0.847626106899263	0.886604571547232	-6.93305779583423	54108	54108	0										
55661	0.0621138876392324	6.5852570043154	0.193482983821247	0.847944106440387	0.886857739530009	-6.93313911521668	55661	55661	0										
89853	-0.0656758479466664	10.3906328533676	-0.193447235065798	0.847971840398322	0.886857739530009	-6.93314619893776	89853	89853	0										
57055	0.129607555335535	7.00283525399833	0.193228874010079	0.84814124965599	0.886980684480662	-6.933189439482	57055	57055	0										
83862	0.101083970600452	12.2016801092477	0.19242946694786	0.848761510015864	0.887554190756194	-6.93334732501258	83862	83862	0										
2632	0.0975033943510031	9.15416824989831	0.192388343756255	0.848793420192331	0.887554190756194	-6.93335542932308	2632	2632	0										
65250	-0.0469179828061659	5.79251446543568	-0.192262596351457	0.848890997454245	0.887601962922847	-6.93338020014473	65250	65250	0										
5122	0.0605803008741992	5.46145041096513	0.191856089932064	0.849206454302487	0.887877530613939	-6.93346016681012	5122	5122	0										
3854	0.0982916962763509	6.00911593914192	0.19136179819938	0.849590068506289	0.888224321361779	-6.93355717488785	3854	3854	0										
55410	0.0454853729149942	6.30576437578436	0.191093507531813	0.849798301557147	0.888369361710356	-6.93360972422748	55410	55410	0										
94005	0.106947737235476	9.59797241039052	0.191049224655102	0.849832672649316	0.888369361710356	-6.93361839071963	94005	94005	0										
3757	0.0624493318000221	6.16941730745762	0.190827217423224	0.850004992790869	0.888495196876547	-6.93366180900645	3757	3757	0										
26354	0.072120937857477	8.67620706982992	0.190614216716967	0.85017032923573	0.888613717175506	-6.93370341854219	26354	26354	0										
151258	-0.058998152543686	5.80694630785105	-0.190224380468937	0.850472947789575	0.888875704016906	-6.93377945272586	151258	151258	0										
333	-0.0476079638163496	6.10035341492583	-0.189618088139302	0.850943640983226	0.889313312092508	-6.93389739627568	333	333	0										
64359	0.0963590841992712	8.95345154285064	0.189429816430853	0.85108981653666	0.889411737039319	-6.93393394481844	64359	64359	0										
55072	-0.0998380732157802	11.2586392869079	-0.189004276402991	0.85142022882153	0.889702670535296	-6.93401642001271	55072	55072	0										
111	0.126527744117864	7.18114226619429	0.188897538229219	0.85150311042185	0.889734923870846	-6.93403707823546	111	111	0										
91431	0.083594621316899	7.05245637080009	0.188680195664602	0.851671881056835	0.889856913168234	-6.93407910696937	91431	91431	0										
246269	0.0634615617871193	6.93288236610221	0.188368541544977	0.851913898889141	0.890055414152135	-6.93413928902659	246269	246269	0										
11201	-0.0679927734313113	6.74265850930528	-0.188215187029662	0.85203299312087	0.890125471650429	-6.93416886616285	11201	11201	0										
27130	-0.0678827299934559	8.11824242365515	-0.18795230066581	0.852237157418378	0.890284388520909	-6.9342195125551	27130	27130	0										
64849	-0.0834557796274948	7.07512455146486	-0.187428325349251	0.852644121186443	0.890655126283609	-6.93432024842375	64849	64849	0										
3141	0.0758665460641037	8.55982078803536	0.187032976414841	0.852951210123585	0.890921497872736	-6.93439606978855	3141	3141	0										
55634	-0.060073097209437	6.70269756131575	-0.186315712835528	0.853508407492193	0.891449063329911	-6.93453322132088	55634	55634	0										
824	0.0668221439208345	6.57104096659993	0.185615405863059	0.854052506594221	0.891938676615813	-6.9346666232931	824	824	0										
341640	-0.0836391271454779	7.89235938537271	-0.185578126857688	0.854081472335013	0.891938676615813	-6.93467371054866	341640	341640	0										
374875	-0.0569924419932599	7.09776592651552	-0.185000729337985	0.854530135913166	0.892287959221223	-6.93478330048232	374875	374875	0										
79760	-0.0573780003770823	6.40555646236792	-0.184966463832126	0.854556763295364	0.892287959221223	-6.93478979335975	79760	79760	0										
10693	0.0992607345615282	7.30309086086867	0.184946308258081	0.85457242607203	0.892287959221223	-6.93479361202417	10693	10693	0										
256880	-0.0590686785570824	5.69873087071513	-0.18439639655328	0.854999782449262	0.892679684965795	-6.93489763783058	256880	256880	0										
282808	0.063451000878854	6.55561060984773	0.184175820778612	0.855171212497029	0.892752359876499	-6.93493927691582	282808	282808	0										
10205	-0.0536605954322855	8.02393355268551	-0.184111653956145	0.855221083883333	0.892752359876499	-6.93495138064101	10205	10205	0										
122481	0.0719768388373767	6.08071657856165	0.184071432753864	0.855252344696388	0.892752359876499	-6.93495896538188	122481	122481	0										
2926	-0.0583694922638109	10.056782053848	-0.184038218571266	0.855278159678234	0.892752359876499	-6.93496522752292	2926	2926	0										
3783	0.061283319130812	6.11126311073799	0.183969788213745	0.855331346159924	0.892753397367922	-6.93497812570292	3783	3783	0										
55135	0.0650070459071941	7.01625838402863	0.183361987088695	0.855803780925778	0.893191999068609	-6.9350924778305	55135	55135	0										
3838	-0.0676634797439331	6.20810563034559	-0.182566536254196	0.856422155215398	0.893782853261707	-6.93524156414548	3838	3838	0										
55325	-0.095135245534518	8.95059232928197	-0.18234196039394	0.856596754715704	0.893910529523038	-6.93528353792419	55325	55325	0										
7220	0.11955950830481	7.52049980059937	0.181881829571925	0.85695451263964	0.894229315440522	-6.93536937651102	7220	7220	0										
6742	-0.073721787269287	7.60058091337318	-0.181739546388764	0.857065146003189	0.894290204500979	-6.93539587600469	6742	6742	0										
10269	0.072477116416227	8.05735937282325	0.181231500805863	0.857460204798116	0.894647846960582	-6.93549032798395	10269	10269	0										
574459	0.0480704204205891	5.18543873153655	0.181095658861067	0.85756584255137	0.894649685070503	-6.93551553799065	574459	574459	0										
1512	-0.0652548091485716	7.62675045534637	-0.181094719178145	0.857566573306984	0.894649685070503	-6.9355157123145	1512	1512	0										
93556	-0.0568952896670947	6.35340524066452	-0.18012526190996	0.858320551652931	0.895374952753401	-6.93569507895314	93556	93556	0										
693186	0.0536341743748334	5.99267971677889	0.180066225810764	0.858366470344945	0.895374952753401	-6.93570597064047	693186	693186	0										
221078	0.0736309621556082	8.96234565330627	0.179929848289892	0.858472547666058	0.895430997489354	-6.93573111758126	221078	221078	0										
83460	-0.0373399258022165	8.20691459798422	-0.17928891271827	0.858971116919521	0.895896399689537	-6.93584904644664	83460	83460	0										
56995	-0.0472851455133432	7.63901055929205	-0.179042123392977	0.859163104545801	0.895993401651945	-6.93589434245801	56995	56995	0										
4249	0.0751495547935912	5.57831422701377	0.179034693421029	0.859168884764408	0.895993401651945	-6.93589570519874	4249	4249	0										
10134	0.036440766880828	12.8400201068125	0.178641526692533	0.859474763957507	0.896257747820104	-6.9359677359226	10134	10134	0										
85451	0.0972177472307951	6.82044173433453	0.177877591929331	0.860069159874095	0.896822907805803	-6.93610724202358	85451	85451	0										
22890	0.0695299031176404	6.41358213473487	0.177395609070371	0.860444220013215	0.897159304073517	-6.93619495251209	22890	22890	0										
730744	0.0495969777210616	7.48897504712698	0.17725840095068	0.860550996051138	0.897178855900042	-6.93621987801057	730744	730744	0										
9117	-0.0499553540376798	7.76510934087633	-0.177179719941863	0.860612227212904	0.897178855900042	-6.9362341626767	9117	9117	0										
2301	-0.0529789622023014	5.12495796137899	-0.17711967870023	0.860658953122251	0.897178855900042	-6.9362450590056	2301	2301	0										
2877	0.0945101328118554	8.67277116812246	0.177101915912571	0.860672776759064	0.897178855900042	-6.93624828190309	2877	2877	0										
10382	-0.0927789901942999	7.51774016422748	-0.176713730967794	0.860974887388552	0.897439088895867	-6.93631863401721	10382	10382	0										
7130	-0.06506298505853	6.04042411368978	-0.176618420902548	0.861049067122985	0.897461720378933	-6.93633588384088	7130	7130	0										
83605	0.0434700419188161	9.52591550214083	0.175061703114339	0.862260841353912	0.898669978756926	-6.93661631410432	83605	83605	0										
23314	0.0865402706424607	6.36913557108087	0.174884049850919	0.862399151279475	0.898759366516507	-6.936648159433	23314	23314	0										
392490	-0.038847541695632	5.56721109262219	-0.173956887345977	0.863121055081223	0.899456905517504	-6.93681383484731	392490	392490	0										
55222	0.0426066636635953	7.433105014256	0.173715692238547	0.863308873269196	0.899597823775181	-6.93685679015178	55222	55222	0										
151613	-0.0521798246241136	8.2442678294392	-0.173622920803229	0.863381116382746	0.89961829895997	-6.93687329631346	151613	151613	0										
3020	-0.0514538270457141	10.3904642051187	-0.171942874439071	0.864689612183568	0.900926832941459	-6.93717069253336	3020	3020	0										
23199	0.0646654119451817	6.70146091446588	0.171100914870364	0.865345515467976	0.901555307715905	-6.93731864794648	23199	23199	0										
64386	-0.0484529505932798	6.11867411035599	-0.17080964583661	0.865572442617162	0.901736806807148	-6.93736966317714	64386	64386	0										
65985	0.0582601936229432	7.36144650831056	0.170417549489317	0.865877942562599	0.902000134441733	-6.93743820114726	65985	65985	0										
23385	-0.0597117305201937	11.492585794351	-0.170151823604451	0.866084993582839	0.902160880289535	-6.93748456035099	23385	23385	0										
54874	0.0794334970388686	7.48929012859433	0.170048540334236	0.866165473513375	0.902189771309602	-6.93750255992508	54874	54874	0										
51135	0.111155160332984	7.52274089352062	0.169778901552271	0.866375587131132	0.902353675813068	-6.93754949950997	51135	51135	0										
5093	0.0704017084033968	7.72924723386018	0.169558095039887	0.86654765604469	0.902467149080852	-6.93758788285343	5093	5093	0										
27245	0.139125973663005	10.1452664665857	0.169437300586758	0.866641790916543	0.902467149080852	-6.9376088597573	27245	27245	0										
126969	-0.113910656527941	7.68302829068492	-0.169435983472777	0.866642817351773	0.902467149080852	-6.93760908840225	126969	126969	0										
3373	0.0394409078400813	10.267424155058	0.169360473935719	0.866701662805946	0.902473485255719	-6.9376221935457	3373	3373	0										
5327	-0.0719088084193	9.20961701765041	-0.169050637510654	0.866943130051836	0.902669968318521	-6.93767590651897	5327	5327	0										
9275	0.0714603710345525	9.48408172447584	0.168862321060069	0.867089898575353	0.902767832194985	-6.93770850493501	9275	9275	0										
79605	-0.138912567343342	9.3134723572981	-0.168677624616591	0.867233850454492	0.902862751796962	-6.93774044148961	79605	79605	0										
11344	-0.0762362349252736	8.14818170656253	-0.168409136986826	0.867443117211738	0.903025653941135	-6.93778680448602	11344	11344	0										
729288	0.0627112851535232	6.31430442911461	0.168051135592847	0.867722168712709	0.903261179152318	-6.93784851023645	729288	729288	0										
23788	0.0625230061654358	7.49179046758462	0.167783320016051	0.867930934386913	0.903396532333234	-6.9378945857111	23788	23788	0										
200150	-0.0573062869805279	5.48719436858784	-0.167748823049071	0.867957825920162	0.903396532333234	-6.93790051529955	200150	200150	0										
1723	-0.0423106816274288	8.13074309979698	-0.167312183312509	0.868298215013801	0.903602405970823	-6.93797546292148	1723	1723	0										
348980	0.0726497502275354	6.60637512146051	0.167299134075637	0.868308388139243	0.903602405970823	-6.93797769977529	348980	348980	0										
1059	-0.0441436056684932	11.7363649835955	-0.167291802407388	0.868314103884385	0.903602405970823	-6.93797895646741	1059	1059	0										
92312	0.064974217331546	7.48642596796115	0.167162919589291	0.868414581700873	0.903651990509395	-6.93800103878324	92312	92312	0										
523	-0.0702625062246263	8.26264958680116	-0.1670429542068	0.868508109442338	0.903694337369134	-6.93802157795459	523	523	0										
1155	0.0755516914130911	9.22593949986466	0.166796670772639	0.868700123681548	0.903815632890592	-6.93806369781411	1155	1155	0										
100132341	0.103511362910222	8.16825890568004	0.166744920285262	0.868740471851715	0.903815632890592	-6.93807254039475	100132341	100132341	0										
26119	-0.0962109382409722	9.3191211176616	-0.166690117746706	0.868783199999246	0.903815632890592	-6.93808190149229	26119	26119	0										
6192	-0.0674403475579535	8.21470818186643	-0.166475141167712	0.868950815673392	0.903913650224478	-6.93811859307128	6192	6192	0										
55681	0.08319493624162	7.8107800526574	0.166433725200864	0.868983108114079	0.903913650224478	-6.93812565639911	55681	55681	0										
79840	-0.0408602551391706	8.81810585973327	-0.166085293277467	0.86925479305201	0.90414127304072	-6.9381850106208	79840	79840	0										
4842	0.0808021413349396	6.45294052016772	0.165917457702594	0.86938566630602	0.904222414092453	-6.93821355655091	4842	4842	0										
55846	0.0676932749704475	5.87442174732009	0.16584154929005	0.869444858695279	0.904228996654876	-6.93822645779953	55846	55846	0										
11230	0.0657048714602464	7.40466270865305	0.165392189992901	0.869795278977205	0.904538439135767	-6.93830270936062	11230	11230	0										
7260	0.100413202486122	7.89373930085611	0.165214418793813	0.869933916312859	0.904627614963308	-6.93833281826533	7260	7260	0										
3556	-0.0650330342012531	7.58682526378576	-0.164793974263359	0.870261822556795	0.904842588767955	-6.9384038998701	3556	3556	0										
63923	0.0939840669451204	8.55577470626665	0.164755531220136	0.87029180560132	0.904842588767955	-6.93841039014528	63923	63923	0										
2239	0.0514451889032408	5.16137884916255	0.164745866483654	0.870299343490815	0.904842588767955	-6.93841202158896	2239	2239	0										
51633	0.0469114555871171	5.68455474744723	0.164572826765602	0.870434305738798	0.904911483213539	-6.93844121517525	51633	51633	0										
55818	0.0511433403252957	5.82958448304532	0.164525249262809	0.870471414486733	0.904911483213539	-6.9384492366239	55818	55818	0										
9547	0.0737867531624854	10.0119728959411	0.164404787806002	0.870565371450664	0.904954158533188	-6.93846953577555	9547	9547	0										
6840	0.0357616605421498	7.15350884849094	0.164097239830882	0.870805260005163	0.905078418519378	-6.93852129386568	6840	6840	0										
283755	0.0702957626465874	5.56449427554095	0.164086978880726	0.87081326380002	0.905078418519378	-6.93852301904159	283755	283755	0										
169270	-0.0477498061586017	5.21642379712761	-0.164048025204971	0.870843648757201	0.905078418519378	-6.93852956735176	169270	169270	0										
23013	-0.0680450223360847	10.3444034461455	-0.163831987242043	0.871012168056712	0.905198562161131	-6.93856585625898	23013	23013	0										
181	-0.0560335661632028	5.84987331806645	-0.163621730498215	0.871176183667609	0.9053140110349	-6.93860112823573	181	181	0										
113246	-0.0531610045217548	6.32879287055872	-0.16341955509742	0.87133390074288	0.905422900929892	-6.9386350018754	113246	113246	0										
5989	0.0696090721828817	7.05465322977812	0.163078019624448	0.871600344876214	0.905644751494815	-6.93869212975462	5989	5989	0										
8027	-0.111043833683988	8.05262374057842	-0.162865456089886	0.871766181099941	0.905762043838577	-6.93872762455675	8027	8027	0										
148646	0.0805850070980458	7.39808861077204	0.162614923128425	0.871961647646735	0.905910105867189	-6.93876940033415	148646	148646	0										
6434	-0.0609273602530553	8.22895005001242	-0.162040068508249	0.872410181997174	0.906281445024336	-6.93886501334886	6434	6434	0										
79802	-0.0510388723913477	6.17806540626832	-0.162021029664179	0.872425037928718	0.906281445024336	-6.93886817421314	79802	79802	0										
126248	-0.0648823292364664	6.32033528228305	-0.1618941780012	0.872524020967665	0.90632922685686	-6.93888922489831	126248	126248	0										
8771	0.0677446276489357	6.53156374719893	0.160734549339145	0.873428982711874	0.907214157717185	-6.93908089919437	8771	8771	0										
161247	0.0668096948312584	9.25985779824042	0.160030452161121	0.873978537761413	0.907729849317443	-6.9391966079063	161247	161247	0										
158787	0.0492764196224327	6.37978608857633	0.15994554199586	0.874044815345588	0.90774356809267	-6.93921052746582	158787	158787	0										
64422	0.0485887843357773	6.9247119404706	0.159759999896027	0.874189645555835	0.907838861467583	-6.93924091823563	64422	64422	0										
246100	0.0734303527438911	6.5455242684503	0.159528152770541	0.874370626720777	0.907971683466422	-6.93927884402307	246100	246100	0										
79080	0.101351709580904	9.99609593872805	0.158384869453901	0.875263181108878	0.908793729008565	-6.93946505942923	79080	79080	0										
25847	0.0673804819608215	7.53569862624197	0.158378042152611	0.875268511644964	0.908793729008565	-6.93946616742885	25847	25847	0										
79171	0.0284268098684688	12.6373926674866	0.158263003641229	0.875358330890893	0.908831820934065	-6.9394848298065	79171	79171	0										
343477	-0.0450904082118972	6.89411315111293	-0.157915015704343	0.875630041618533	0.909058743741503	-6.93954120051462	343477	343477	0										
259173	0.0592527010851684	7.91874678849357	0.157775659792511	0.875738855745004	0.909116533805808	-6.9395637401016	259173	259173	0										
26012	-0.0631054388752768	8.20644595578187	-0.157633690381171	0.875849713130016	0.909176437861932	-6.93958668197212	26012	26012	0										
5273	-0.0487412865234074	5.89421523435785	-0.157547845390418	0.875916746780451	0.909190846148408	-6.93960054428679	5273	5273	0										
128434	-0.0701988468427945	5.65380563877822	-0.157313648099548	0.876099628836831	0.909325494614927	-6.93963832430949	128434	128434	0										
23357	0.0480773397965262	7.91922053303719	0.157204045590725	0.876185218609161	0.90933582281096	-6.9396559857938	23357	23357	0										
2692	0.0342161460562869	5.75542733146298	0.15716475217589	0.876215903628777	0.90933582281096	-6.93966231459111	2692	2692	0										
124220	0.0689442330295504	5.74906343502601	0.156529735732893	0.876711827904342	0.90979529310828	-6.93976437456484	124220	124220	0										
93233	-0.0951949061349318	6.50282974202029	-0.156267480191725	0.876916654633073	0.909952643624043	-6.93980640397466	93233	93233	0										
90167	0.0482588080642445	5.49219248432652	0.156015160752349	0.87711372926388	0.910101931395734	-6.93984677460416	90167	90167	0										
5110	0.0327502323549478	13.7995729762552	0.155910142633857	0.87719575625194	0.910131833718879	-6.93986355810896	5110	5110	0										
342898	0.0404337581806997	5.55752726542322	0.155798363860776	0.877283065341449	0.910167212510796	-6.93988140967523	342898	342898	0										
83452	0.0555833527548302	10.4671003179276	0.155687852053946	0.877369386364011	0.910201561969699	-6.93989904633653	83452	83452	0										
11174	-0.0458305634605738	6.19271787231054	-0.155524736172338	0.877496799354313	0.910243835621902	-6.93992505529227	11174	11174	0										
342618	0.041554809332907	6.07517051104595	0.155499431921179	0.877516565296998	0.910243835621902	-6.93992908763638	342618	342618	0										
1903	-0.0704958689110704	7.20129039991196	-0.155339725065019	0.877641319176662	0.910318037991438	-6.93995452251572	1903	1903	0										
79600	-0.0525096890029983	6.64786741600316	-0.154840986672782	0.878030925726537	0.910666928483654	-6.94003378351566	79600	79600	0										
84687	-0.0750367857098144	8.33634332882175	-0.154415900637793	0.878363020781723	0.910904454595788	-6.94010113859617	84687	84687	0										
9513	0.0626739323249073	8.64944693379582	0.154358310299984	0.878408014506293	0.910904454595788	-6.94011024959365	9513	9513	0										
29991	-0.0625463614529416	5.92900664006933	-0.154288726458625	0.878462378972375	0.910904454595788	-6.94012125347989	29991	29991	0										
83606	0.0374683373465672	12.3484880129942	0.154275190671077	0.878472954283082	0.910904454595788	-6.94012339343392	83606	83606	0										
79699	0.0659971798145218	9.79756971471016	0.153781867861728	0.878858395667039	0.911164841227951	-6.94020125790313	79699	79699	0										
27330	-0.0745974005885675	6.32879154910207	-0.153752694289914	0.878881190415787	0.911164841227951	-6.94020585476793	27330	27330	0										
8242	-0.0799213449246459	7.23266809355431	-0.153749255957652	0.87888387696112	0.911164841227951	-6.94020639648683	8242	8242	0										
23334	0.105025474053245	9.64671113715857	0.153356274076312	0.879190943527042	0.9114279447897	-6.94026823219872	23334	23334	0										
8498	-0.032415059530031	7.64050534578435	-0.153097207284313	0.879393382539808	0.911582559138441	-6.94030890995915	8498	8498	0										
8239	0.0887006203101848	8.2032522469798	0.153006399863677	0.879464342903815	0.911600871734927	-6.94032315197067	8239	8239	0										
6908	0.080134405956823	10.503779791484	0.152101996847203	0.880171133279844	0.912254983420492	-6.94046453589277	6908	6908	0										
9149	-0.0554065904846226	6.91780972503793	-0.15206242546606	0.880202060588822	0.912254983420492	-6.9404707029174	9149	9149	0										
9793	-0.0377797386132741	9.0816064610359	-0.151967853822723	0.880275974543595	0.912276312909312	-6.94048543500003	9793	9793	0										
10320	-0.0686693391241704	7.16700640569894	-0.151842032560153	0.88037431383233	0.912306978665714	-6.94050502086807	10320	10320	0										
57106	0.0462200355689166	7.24043887466197	0.151793513294183	0.880412236003212	0.912306978665714	-6.94051256925443	57106	57106	0										
84919	0.0478617612039676	6.74216764577567	0.151169771537634	0.880899771983109	0.912756881498127	-6.94060939339738	84919	84919	0										
55876	-0.0321772669937062	13.6669467494662	-0.150943120357497	0.881076941388596	0.912885158546971	-6.94064447812013	55876	55876	0										
6662	0.0650754864565064	5.72917829622794	0.150480558759944	0.88143853742757	0.913176919937483	-6.94071591777261	6662	6662	0										
547	-0.0719405440049457	10.6865772633865	-0.150446312206205	0.881465309856053	0.913176919937483	-6.94072119822802	547	547	0										
1588	-0.035327173708013	6.03147892452359	-0.150299611426501	0.88157999559725	0.913217893211213	-6.94074380435289	1588	1588	0										
55194	-0.0923468235500469	9.52545352803289	-0.150236170938933	0.881629592049199	0.913217893211213	-6.94075357351085	55194	55194	0										
10274	0.0833356056222119	9.40846400018633	0.150190845162339	0.881665027096754	0.913217893211213	-6.94076055067467	10274	10274	0										
54629	0.042007645361724	5.95208699469554	0.149975857113952	0.881833105091801	0.913336679539525	-6.94079361594744	54629	54629	0										
8477	-0.0522423468399964	7.59737523965241	-0.149719427167915	0.882033589755496	0.913440715883465	-6.94083299316342	8477	8477	0										
767589	0.045752342439064	5.76259889162563	0.149710771867626	0.882040356869172	0.913440715883465	-6.94083432109195	767589	767589	0										
6595	0.0347357165343354	12.8910086826655	0.149538040736681	0.882175407943645	0.913525266550191	-6.94086080611957	6595	6595	0										
4481	-0.038083264823344	6.66461794532474	-0.149466414324052	0.882231410626702	0.913527954402187	-6.94087177971122	4481	4481	0										
8796	-0.0344652114513542	5.47647746761713	-0.149353205851054	0.882319926420671	0.913540875296095	-6.94088911321658	8796	8796	0										
23310	0.0917460856789738	9.359085509867	0.14931384225167	0.882350704517204	0.913540875296095	-6.94089513715908	23310	23310	0										
5481	0.0369277329418587	14.0052318945142	0.148859982748282	0.88270558728289	0.913852988165709	-6.94096447826719	5481	5481	0										
80129	-0.0570646344639174	6.12697477902151	-0.148781754520831	0.882766758168118	0.913861005777744	-6.94097640875932	80129	80129	0										
9123	-0.073029545825305	8.96589569560217	-0.148626583316768	0.882888097109521	0.913931306043232	-6.9410000552032	9123	9123	0										
201292	-0.0685708551702247	7.72703214147195	-0.14817436792157	0.883241731645759	0.914242046584006	-6.94106882750748	201292	201292	0										
11270	-0.0730894209954798	10.2540809770428	-0.147957592266179	0.883411259906612	0.914311450747148	-6.94110172026228	11270	11270	0										
5271	-0.10647059911404	8.37949371969342	-0.147887457783311	0.883466109414204	0.914311450747148	-6.94111235192065	5271	5271	0										
406956	0.0324797610682195	5.14733267702227	0.147883581318451	0.883469141066873	0.914311450747148	-6.94111293940564	406956	406956	0										
4053	-0.0510930750810461	6.22327746859365	-0.147663615717168	0.883641171701577	0.914434160684583	-6.94114625038439	4053	4053	0										
11063	-0.094334187837533	7.6701087282473	-0.147478271361725	0.883786130248134	0.914528841977879	-6.94117427998477	11063	11063	0										
84910	0.0679911096194994	6.50654412189569	0.147382268394588	0.883861216156002	0.914551213014846	-6.94118878468099	84910	84910	0										
8440	0.0501283704237618	8.1328488230929	0.146312984991691	0.884697598942552	0.915361264814441	-6.94134970085257	8440	8440	0										
3004	0.103148477935958	6.44643435700115	0.145990719428043	0.884949698426419	0.915566720594199	-6.94139796907143	3004	3004	0										
1849	0.1013982771523	8.73432480435238	0.145506956193557	0.885328156111852	0.915876287076289	-6.94147022655018	1849	1849	0										
400455	0.0547683017503555	8.02071000177721	0.145471364154649	0.88535600156717	0.915876287076289	-6.94147553331087	400455	400455	0										
54209	0.0394399638817644	5.85828172093977	0.145321596444535	0.885473174067986	0.915942104646402	-6.94149784942088	54209	54209	0										
9699	0.0391308011937408	6.25134061853157	0.145101030863773	0.885645740903068	0.916029340030199	-6.94153067296166	9699	9699	0										
7789	-0.0391035506713688	8.07577027052015	-0.145076908516256	0.885664614172431	0.916029340030199	-6.94153425971689	7789	7789	0										
51388	0.0578199464654796	6.52989251031563	0.144994631426295	0.885728988092595	0.91604053094648	-6.9415464890298	51388	51388	0										
2705	0.0621966824127114	7.95972018856374	0.143680315883909	0.886757421134438	0.917048711517809	-6.941740904057	2705	2705	0										
5531	-0.0543092750073537	9.53156524050796	-0.14356510263422	0.886847583449424	0.917086507158116	-6.94175786225793	5531	5531	0										
3857	0.0804255564052125	8.10103474472919	0.143447783389083	0.886939395435877	0.917126004046106	-6.94177511648085	3857	3857	0										
3024	0.107069049225526	9.71502788099968	0.14327027424418	0.887078314021057	0.917214203066565	-6.94180119609563	3024	3024	0										
23162	-0.0536891672939639	8.81612102946644	-0.142553250476355	0.887639493672102	0.917738971183589	-6.94190621291708	23162	23162	0										
23313	-0.040411713795609	6.30528924391451	-0.142010821710265	0.888064065730131	0.918070222746217	-6.94198530861617	23313	23313	0										
5433	0.0940207767348893	8.71529787394688	0.141977754455533	0.888089949361804	0.918070222746217	-6.9419901206686	5433	5433	0										
57680	-0.0593387183768073	9.7315968807988	-0.141938215529571	0.88812089890568	0.918070222746217	-6.94199587303029	57680	57680	0										
377841	-0.0429274207123607	6.05568379244933	-0.141598472845393	0.888386843752335	0.918224742324362	-6.94204523491042	377841	377841	0										
6883	0.11111304886382	7.1508513289727	0.141448526851544	0.888504223159107	0.918224742324362	-6.9420669832847	6883	6883	0										
347736	-0.0387827797086793	6.51336763341648	-0.141448508802612	0.888504237288168	0.918224742324362	-6.94206698590116	347736	347736	0										
29763	0.0353214930942833	11.8852496858233	0.141401109383585	0.888541342621112	0.918224742324362	-6.94207385599101	29763	29763	0										
151230	-0.0425595265370147	5.42047873029148	-0.141346674774507	0.888583955576573	0.918224742324362	-6.94208174292745	151230	151230	0										
963	-0.0481473803714838	6.88745601992025	-0.141335801299593	0.888592467681682	0.918224742324362	-6.94208331800306	963	963	0										
80853	-0.0380056692413948	6.21447190370443	-0.140717311520561	0.889076663566916	0.918665222383155	-6.94217271006225	80853	80853	0										
10120	0.0822700576324333	11.3415172276868	0.140654105870327	0.889126147708455	0.918665222383155	-6.94218182330348	10120	10120	0										
8405	0.0550569665686691	8.13890349200735	0.140567505001243	0.889193948867605	0.918679783485165	-6.94219430312138	8405	8405	0										
80155	0.0456266592616164	5.3357693602766	0.140333142200713	0.889377439406177	0.918813861269714	-6.9422280380203	80155	80155	0										
9267	-0.0506625941664911	8.56238302476724	-0.140264166700049	0.889431443840443	0.918814159130981	-6.94223795585825	9267	9267	0										
10638	0.0482654715188762	6.36818256314933	0.140192278501897	0.889487729349025	0.918816813244464	-6.94224828732469	10638	10638	0										
2528	0.0737786725179603	8.1003216482647	0.14005141615161	0.889598020488408	0.918875250027429	-6.94226851612753	2528	2528	0										
151742	0.0635867479668235	6.27338592782309	0.139868731358333	0.889741060740134	0.91896750461687	-6.9422947206741	151742	151742	0										
406994	0.086002488820009	6.04923562766401	0.139607910261469	0.889945287436575	0.919122940562892	-6.94233207399959	406994	406994	0										
3631	0.05794318450386	7.61473846887278	0.139396731126251	0.890110649392968	0.919238221207916	-6.94236226687539	3631	3631	0										
27040	0.0396412374075688	8.41858439583667	0.139164104608005	0.890292811359989	0.919370836652537	-6.94239547331146	27040	27040	0										
84221	0.0561202660523401	5.97674887155994	0.138792798431231	0.890583581314162	0.919615584568593	-6.94244836091759	84221	84221	0										
8663	0.0490281347766235	9.14765594609069	0.138708454164262	0.89064963349082	0.919628273624319	-6.9424603549648	8663	8663	0										
